order_id,date,customer_id,customer_age,customer_gender,customer_segment,product_category,product_name,unit_price,quantity,subtotal,discount_rate,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,sales_channel,payment_method,region,sales_rep,lead_source,is_returned,return_reason,satisfaction_score,year,month,quarter,day_of_week,is_weekend,profit_margin,profit
ORD_20220509_8324,2022-05-09,CUST_76710,75.0,Male,Standard,Home & Garden,Basic System 169,110.72,1,110.72,0.0,0.0,0.08,8.86,0.0,119.57,Online,Credit Card,North America,Tiffany Anderson,Email,False,,7.0,2022,5,2,Monday,False,0.36722885581247866,43.90955428949807
ORD_20240828_7577,2024-08-28,CUST_36947,49.0,Male,Standard,Toys & Games,Premium System 581,43.81,1,43.81,0.0263,1.15,0.2,8.53,3.74,51.19,Online,Debit Card,Europe,Isaac Clarke,Direct,False,,9.0,2024,8,3,Wednesday,False,0.15196041208809444,7.778853494789554
ORD_20211022_1078,2021-10-22,CUST_92429,29.0,Other,Standard,Electronics,Standard System 782,351.0,1,351.0,0.0,0.0,0.08,28.08,0.0,379.08,Online,Debit Card,North America,Lonnie Wong,Social Media,False,,8.0,2021,10,4,Friday,False,0.281527590846431,106.72147913806505
ORD_20210902_2486,2021-09-02,CUST_75494,65.0,Male,Budget,Home & Garden,Deluxe Unit 358,138.55,2,277.1,0.0,0.0,0.08,22.17,0.0,299.26,Retail Store,Credit Card,North America,David Wilson,Email,False,,8.0,2021,9,3,Thursday,False,0.19501946179432858,58.36152413657077
ORD_20221106_2706,2022-11-06,CUST_77552,58.0,Female,Budget,Home & Garden,Classic Set 254,162.26,3,486.78,0.0,0.0,0.2,97.36,0.0,584.13,Third Party,Credit Card,Europe,Joseph Casey,Organic Search,False,,,2022,11,4,Sunday,True,0.18616794190196959,108.74627990319749
ORD_20240129_9938,2024-01-29,CUST_92203,29.0,Other,Budget,Sports & Outdoors,Pro Widget 609,168.32,1,168.32,0.0602,10.14,0.08,12.65,0.0,170.83,Retail Store,Credit Card,North America,Michael Whitney,Organic Search,False,,7.0,2024,1,1,Monday,False,0.43452876459746714,74.23054885618532
ORD_20240204_7175,2024-02-04,CUST_93101,19.0,Male,Standard,Sports & Outdoors,Classic Widget 495,32.31,4,129.23,0.0,0.0,0.08,10.34,0.0,139.57,Online,Credit Card,North America,Steven Perry,Paid Search,True,Changed Mind,2.0,2024,2,1,Sunday,True,0.24969812699993188,34.85036758538049
ORD_20210510_4857,2021-05-10,CUST_78349,32.0,Male,Budget,Sports & Outdoors,Pro Package 266,5.0,3,15.0,0.1236,1.85,0.15,1.97,0.0,15.12,Retail Store,Credit Card,Latin America,Katherine Garcia,Organic Search,True,Wrong Item,1.0,2021,5,2,Monday,False,0.25938472695576553,3.9218970715711747
ORD_20230601_5402,2023-06-01,CUST_92890,38.0,Female,Standard,Automotive,Basic Tool 691,316.5,3,949.49,0.0,0.0,0.2,189.9,0.0,1139.39,Phone,Debit Card,Europe,Tiffany Townsend,Referral,False,,,2023,6,2,Thursday,False,0.30939928908228,352.52645598745903
ORD_20240423_6478,2024-04-23,CUST_25988,70.0,Other,Premium,Toys & Games,Deluxe Package 292,41.44,1,41.44,0.0,0.0,0.2,8.29,0.0,49.73,Retail Store,Bank Transfer,Europe,Ryan Edwards,Direct,True,Wrong Item,3.0,2024,4,2,Tuesday,False,0.3767582601192949,18.736188275732534
ORD_20221110_8764,2022-11-10,CUST_48739,24.0,Other,Standard,Automotive,Premium System 762,175.18,1,175.18,0.0,0.0,0.08,14.01,0.0,189.2,Retail Store,Cash,North America,Scott Hunter,Advertisement,False,,10.0,2022,11,4,Thursday,False,0.26176984921156793,49.52685547082865
ORD_20201127_8075,2020-11-27,CUST_86208,57.0,Male,Standard,Books,Deluxe Package 746,18.52,3,55.57,0.0,0.0,0.2,11.11,0.0,66.68,Third Party,Credit Card,Europe,Kristin Jones,Advertisement,True,Changed Mind,1.0,2020,11,4,Friday,False,0.17118409398411955,11.414555386861093
ORD_20200217_8420,2020-02-17,CUST_73157,75.0,Male,Standard,Home & Garden,Standard Kit 450,204.38,1,204.38,0.1081,22.09,0.1,18.23,0.0,200.52,Mobile App,Debit Card,Asia Pacific,Matthew Hester,Email,False,,7.0,2020,2,1,Monday,False,0.1809506459799584,36.28422353190126
ORD_20200622_9564,2020-06-22,CUST_70390,37.0,Female,Premium,Health & Beauty,Elite Package 972,39.84,4,159.34,0.0,0.0,0.08,12.75,0.0,172.09,Mobile App,Debit Card,North America,Chris Rogers,Social Media,False,,6.0,2020,6,2,Monday,False,0.4475292067270501,77.01530118565805
ORD_20240222_5451,2024-02-22,CUST_34956,54.0,Male,Standard,Electronics,Deluxe Widget 822,529.32,2,1058.63,0.046,48.68,0.08,80.8,0.0,1090.74,Phone,Debit Card,North America,Kim Wright,Direct,False,,8.0,2024,2,1,Thursday,False,0.23311315236420277,254.26583980973052
ORD_20200430_5519,2020-04-30,CUST_46726,66.0,Female,Standard,Health & Beauty,Premium Device 985,46.44,1,46.44,0.0636,2.95,0.2,8.7,0.0,52.18,Retail Store,Credit Card,Europe,Ryan Hayes,Referral,False,,6.0,2020,4,2,Thursday,False,0.43437857887023257,22.665874245448734
ORD_20240117_9711,2024-01-17,CUST_26739,46.0,Other,Premium,Health & Beauty,Elite Widget 898,39.19,1,39.19,0.0,0.0,0.08,3.13,0.0,42.32,Retail Store,Credit Card,North America,Dr. Kelly Richmond,Paid Search,False,,9.0,2024,1,1,Wednesday,False,0.1727162151307528,7.309350224333459
ORD_20210511_9632,2021-05-11,CUST_24611,30.0,Female,Standard,Sports & Outdoors,Basic Unit 154,43.16,2,86.32,0.0,0.0,0.08,6.91,0.0,93.23,Retail Store,Debit Card,North America,Katherine Chan,Referral,False,,9.0,2021,5,2,Tuesday,False,0.33712512226111624,31.43017514840387
ORD_20200507_3094,2020-05-07,CUST_89682,,Female,Standard,Electronics,Classic Kit 502,460.16,1,460.16,0.0992,45.64,0.15,62.18,0.0,476.7,Online,Debit Card,Latin America,Laura Hayden,Email,False,,7.0,2020,5,2,Thursday,False,0.37337552716267075,177.98811379844514
ORD_20230311_8659,2023-03-11,CUST_58631,,Male,Enterprise,Toys & Games,Classic Package 875,49.2,2,98.4,0.0,0.0,0.2,19.68,0.0,118.08,Retail Store,Credit Card,Europe,Christopher Powell,Paid Search,False,,10.0,2023,3,1,Saturday,True,0.20335040953874794,24.011616358335356
ORD_20231214_3494,2023-12-14,CUST_53755,26.0,Female,Standard,Electronics,Standard Tool 187,640.45,1,640.45,0.0,0.0,0.08,51.24,0.0,691.69,Retail Store,Credit Card,North America,Timothy Miller,Email,False,,8.0,2023,12,4,Thursday,False,0.18714842740629062,129.44869575265716
ORD_20200128_7304,2020-01-28,CUST_89002,61.0,Other,Premium,Electronics,Pro Widget 476,223.72,1,223.72,0.0,0.0,0.08,17.9,0.0,241.62,Retail Store,PayPal,North America,Samuel Mendez,Organic Search,False,,9.0,2020,1,1,Tuesday,False,0.3996439784095959,96.56197806332656
ORD_20210608_2226,2021-06-08,CUST_52078,34.0,Male,Standard,Clothing,Pro Set 698,112.79,1,112.79,0.0,0.0,0.2,22.56,0.0,135.35,Online,Bank Transfer,Europe,Jonathan Cruz,Direct,False,,6.0,2021,6,2,Tuesday,False,0.37123944762835914,50.24725923649841
ORD_20200921_1918,2020-09-21,CUST_25653,75.0,Other,Standard,Sports & Outdoors,Premium Unit 954,141.36,1,141.36,0.0927,13.1,0.2,25.65,0.0,153.9,Online,Debit Card,Europe,Hector Mcgee,Organic Search,False,,6.0,2020,9,3,Monday,False,0.3414430953057118,52.54809236754905
ORD_20230406_5019,2023-04-06,CUST_33591,71.0,Female,Budget,Automotive,Pro Set 455,183.51,4,734.02,0.0,0.0,0.08,58.72,0.0,792.75,Online,Debit Card,North America,Brett Gonzalez,Organic Search,False,,,2023,4,2,Thursday,False,0.21742313680045178,172.36219169855815
ORD_20241002_2546,2024-10-02,CUST_29901,52.0,Female,Standard,Books,Classic Device 281,17.02,1,17.02,0.0203,0.35,0.1,1.67,8.68,18.34,Phone,Credit Card,Asia Pacific,Zachary Smith,Organic Search,False,,10.0,2024,10,4,Wednesday,False,0.4405877743006238,8.08037978067344
ORD_20211231_4204,2021-12-31,CUST_69686,48.0,Male,Standard,Books,Basic Kit 838,30.77,1,30.77,0.1731,5.33,0.2,5.09,0.0,30.54,Retail Store,Debit Card,Europe,Patricia Hall,Email,False,,10.0,2021,12,4,Friday,False,0.18549454173973934,5.6650033047316395
ORD_20220929_6800,2022-09-29,CUST_56444,,Other,Premium,Clothing,Classic Set 719,26.57,1,26.57,0.0,0.0,0.08,2.13,13.12,28.69,Online,Bank Transfer,North America,Brooke Chang,Paid Search,False,,,2022,9,3,Thursday,False,0.3007571651948009,8.628723069438838
ORD_20201017_6446,2020-10-17,CUST_50712,24.0,Male,Standard,Sports & Outdoors,Pro Device 758,100.06,1,100.06,0.0285,2.85,0.08,7.78,0.0,104.99,Online,Credit Card,North America,Victor Smith,Social Media,False,,6.0,2020,10,4,Saturday,True,0.41314942318317305,43.376557940001334
ORD_20220908_3583,2022-09-08,CUST_42660,60.0,Other,Budget,Health & Beauty,Elite Set 202,34.89,1,34.89,0.0,0.0,0.1,3.49,11.71,38.38,Mobile App,PayPal,Asia Pacific,Brandy Henry,Organic Search,False,,6.0,2022,9,3,Thursday,False,0.16251436831109106,6.237301455779676
ORD_20220531_3777,2022-05-31,CUST_59903,,Other,Budget,Electronics,Pro Tool 801,627.48,3,1882.43,0.1144,215.26,0.1,166.72,0.0,1833.89,Online,Bank Transfer,Asia Pacific,Jeffrey Horton,Paid Search,False,,8.0,2022,5,2,Tuesday,False,0.17752675704746235,325.5645444817707
ORD_20240826_4326,2024-08-26,CUST_56752,24.0,Male,Standard,Books,Classic Device 420,71.42,2,142.84,0.0,0.0,0.2,28.57,0.0,171.41,Retail Store,Debit Card,Europe,Larry Camacho,Email,False,,7.0,2024,8,3,Monday,False,0.39550777864582,67.79398833768
ORD_20240217_7082,2024-02-17,CUST_45484,35.0,Female,Premium,Health & Beauty,Premium Kit 263,98.48,1,98.48,0.1364,13.44,0.2,17.01,0.0,102.06,Online,PayPal,Europe,Shannon Nunez,Advertisement,False,,6.0,2024,2,1,Saturday,True,0.3820313963941663,38.99012431598861
ORD_20240703_6613,2024-07-03,CUST_13331,50.0,Other,Standard,Automotive,Pro System 476,121.93,1,121.93,0.0,0.0,0.08,9.75,0.0,131.68,Mobile App,Credit Card,North America,Laurie Johnson DVM,Email,False,,,2024,7,3,Wednesday,False,0.37103738568672356,48.85820294722776
ORD_20210922_8681,2021-09-22,CUST_70399,30.0,Other,Standard,Home & Garden,Pro Unit 551,184.75,1,184.75,0.0593,10.96,0.08,13.9,0.0,187.69,Retail Store,PayPal,North America,Barbara Lucero,Organic Search,False,,9.0,2021,9,3,Wednesday,False,0.3365782523939981,63.172372191829496
ORD_20230212_8516,2023-02-12,CUST_17810,77.0,Female,Standard,Electronics,Basic Tool 162,637.08,1,637.08,0.0,0.0,0.1,63.71,0.0,700.79,Retail Store,PayPal,Asia Pacific,Katie Higgins,Paid Search,False,,6.0,2023,2,1,Sunday,True,0.3473821741033036,243.4419537898541
ORD_20200719_2916,2020-07-19,CUST_88941,43.0,Other,Premium,Health & Beauty,Elite System 354,32.53,1,32.53,0.0,0.0,0.1,3.25,11.42,35.78,Mobile App,Credit Card,Asia Pacific,Michele Reyes,Direct,False,,,2020,7,3,Sunday,True,0.1885176585618332,6.745161823342392
ORD_20230824_1514,2023-08-24,CUST_18834,62.0,Other,Budget,Health & Beauty,Premium Widget 334,57.39,1,57.39,0.0,0.0,0.2,11.48,6.38,68.87,Online,Debit Card,Europe,Victoria Garcia,Referral,False,,9.0,2023,8,3,Thursday,False,0.24171963302032484,16.647231126109773
ORD_20210702_7956,2021-07-02,CUST_74925,69.0,Female,Budget,Clothing,Elite System 523,89.01,2,178.01,0.0,0.0,0.08,14.24,0.0,192.25,Retail Store,PayPal,North America,George Norris,Paid Search,False,,9.0,2021,7,3,Friday,False,0.2101158911287884,40.39478006950957
ORD_20230424_5731,2023-04-24,CUST_68491,66.0,Other,Standard,Sports & Outdoors,Standard Set 847,101.25,2,202.5,0.0,0.0,0.08,16.2,0.0,218.7,Mobile App,Credit Card,North America,Timothy Andrews,Email,False,,,2023,4,2,Monday,False,0.4028275716868148,88.0983899279064
ORD_20200822_4828,2020-08-22,CUST_23604,22.0,Male,Premium,Home & Garden,Standard Widget 246,135.18,4,540.71,0.0,0.0,0.2,108.14,0.0,648.86,Retail Store,Cash,Europe,Phyllis Walls,Paid Search,False,,7.0,2020,8,3,Saturday,True,0.36051912284854604,233.92643805150757
ORD_20200329_9441,2020-03-29,CUST_29053,48.0,Other,Budget,Health & Beauty,Basic Tool 777,36.97,2,73.95,0.0,0.0,0.1,7.39,1.43,81.34,Mobile App,Debit Card,Asia Pacific,Kimberly Williams,Social Media,False,,9.0,2020,3,1,Sunday,True,0.25893790074930223,21.062008846948245
ORD_20220310_1939,2022-03-10,CUST_62598,24.0,Other,Enterprise,Clothing,Classic Unit 278,81.27,1,81.27,0.0,0.0,0.08,6.5,5.24,87.77,Online,PayPal,North America,Sherri Colon,Social Media,False,,10.0,2022,3,1,Thursday,False,0.43950227022471655,38.57511425762337
ORD_20241013_1249,2024-10-13,CUST_73999,79.0,Male,Standard,Sports & Outdoors,Standard Widget 550,48.41,1,48.41,0.0,0.0,0.08,3.87,0.0,52.29,Retail Store,Credit Card,North America,Amber Fuller,Email,False,,7.0,2024,10,4,Sunday,True,0.3189874948825634,16.67985610740924
ORD_20200712_9670,2020-07-12,CUST_89443,40.0,Male,Premium,Clothing,Elite Package 504,73.09,2,146.19,0.0264,3.86,0.2,28.47,0.0,170.8,Online,Credit Card,Europe,Catherine Brown,Advertisement,True,Defective,2.0,2020,7,3,Sunday,True,0.18002613519137084,30.748463890686143
ORD_20220820_3257,2022-08-20,CUST_32326,,Female,Standard,Books,Elite Unit 376,36.9,2,73.79,0.0694,5.12,0.08,5.49,0.0,74.16,Retail Store,Credit Card,North America,Michael Gordon,Organic Search,False,,10.0,2022,8,3,Saturday,True,0.3225951370047198,23.92365536027002
ORD_20200602_3084,2020-06-02,CUST_74871,63.0,Male,Premium,Home & Garden,Standard Set 365,167.56,1,167.56,0.0,0.0,0.2,33.51,0.0,201.07,Online,Credit Card,Europe,Donald Gonzalez,Social Media,False,,8.0,2020,6,2,Tuesday,False,0.41328575577639537,83.09936691395981
ORD_20210630_7672,2021-06-30,CUST_50212,72.0,Other,Standard,Automotive,Standard Device 257,226.46,1,226.46,0.1311,29.69,0.2,39.35,0.0,236.12,Online,Debit Card,Europe,Rachel Powell,Email,False,,7.0,2021,6,2,Wednesday,False,0.24973445356290636,58.96729917527345
ORD_20230421_1679,2023-04-21,CUST_49695,51.0,Female,Standard,Clothing,Standard Widget 283,69.94,1,69.94,0.0,0.0,0.1,6.99,1.73,76.93,Online,Credit Card,Asia Pacific,Debra Walker,Direct,False,,8.0,2023,4,2,Friday,False,0.15499259609245122,11.923580417392273
ORD_20240524_2409,2024-05-24,CUST_36504,78.0,Male,Budget,Clothing,Standard Widget 409,105.51,2,211.02,0.0,0.0,0.1,21.1,0.0,232.13,Retail Store,Credit Card,Asia Pacific,Nicole Robinson,Direct,False,,6.0,2024,5,2,Friday,False,0.3890859387327439,90.31851895803183
ORD_20220117_6333,2022-01-17,CUST_50032,62.0,Other,Standard,Electronics,Elite Unit 343,273.76,1,273.76,0.0,0.0,0.2,54.75,0.0,328.52,Retail Store,Cash,Europe,Paula Roberts,Email,False,,9.0,2022,1,1,Monday,False,0.4134370798233241,135.82234946355842
ORD_20210717_2003,2021-07-17,CUST_47757,49.0,Female,Standard,Health & Beauty,Pro Tool 580,65.12,1,65.12,0.0,0.0,0.15,9.77,1.65,74.89,Online,Credit Card,Latin America,Linda Hughes,Direct,False,,9.0,2021,7,3,Saturday,True,0.3378542638690102,25.30190582115017
ORD_20211004_9543,2021-10-04,CUST_15683,35.0,Male,Standard,Automotive,Basic Kit 729,172.38,1,172.38,0.0,0.0,0.1,17.24,0.0,189.61,Online,Debit Card,Asia Pacific,Christy Douglas,Direct,False,,8.0,2021,10,4,Monday,False,0.3641134491218587,69.03955108799563
ORD_20210717_4129,2021-07-17,CUST_90868,,Female,Standard,Books,Elite Unit 318,20.2,5,101.01,0.0,0.0,0.1,10.1,0.0,111.11,Online,PayPal,Asia Pacific,William Bautista,Direct,False,,10.0,2021,7,3,Saturday,True,0.32615470923892825,36.239049743537315
ORD_20200827_9985,2020-08-27,CUST_20819,33.0,Other,Budget,Health & Beauty,Basic Package 169,55.19,1,55.19,0.0,0.0,0.1,5.52,0.0,60.71,Retail Store,Cryptocurrency,Asia Pacific,Lauren Trujillo,Direct,False,,10.0,2020,8,3,Thursday,False,0.17338748032617693,10.526353930602202
ORD_20220109_9850,2022-01-09,CUST_23681,,Male,Budget,Automotive,Pro Unit 447,185.52,2,371.04,0.0635,23.56,0.08,27.8,0.0,375.28,Online,Debit Card,North America,Jennifer Gould,Organic Search,False,,,2022,1,1,Sunday,True,0.43191058748035727,162.08740526962848
ORD_20221227_5833,2022-12-27,CUST_25389,42.0,Female,Standard,Toys & Games,Basic Set 806,23.96,1,23.96,0.0,0.0,0.15,3.59,0.0,27.55,Retail Store,Credit Card,Latin America,Amber Yang,Referral,False,,10.0,2022,12,4,Tuesday,False,0.3229355856261025,8.896875383999124
ORD_20221221_7126,2022-12-21,CUST_95140,29.0,Female,Enterprise,Home & Garden,Deluxe Package 829,82.36,4,329.44,0.0,0.0,0.1,32.94,0.0,362.39,Online,Credit Card,Asia Pacific,John Williams,Paid Search,False,,10.0,2022,12,4,Wednesday,False,0.3825161382853347,138.62002335322245
ORD_20230523_3043,2023-05-23,CUST_16256,34.0,Female,Budget,Clothing,Elite System 226,54.94,2,109.88,0.0,0.0,0.15,16.48,0.0,126.36,Online,Credit Card,Latin America,Jonathon Conley,Paid Search,False,,7.0,2023,5,2,Tuesday,False,0.26557498750237746,33.558055420800414
ORD_20220629_5625,2022-06-29,CUST_61174,32.0,Male,Enterprise,Clothing,Pro System 536,57.69,1,57.69,0.0,0.0,0.1,5.77,0.0,63.46,Third Party,Debit Card,Asia Pacific,Jeremy Cohen,Paid Search,False,,6.0,2022,6,2,Wednesday,False,0.15513138709584867,9.844637825102557
ORD_20220223_2945,2022-02-23,CUST_50736,41.0,Male,Budget,Home & Garden,Classic Unit 866,159.19,4,636.76,0.1411,89.84,0.08,43.75,0.0,590.67,Phone,PayPal,North America,Courtney Briggs,Organic Search,False,,7.0,2022,2,1,Wednesday,False,0.40147595433613525,237.139801947725
ORD_20201020_8656,2020-10-20,CUST_49742,22.0,Female,Budget,Clothing,Basic Unit 627,102.69,1,102.69,0.1181,12.12,0.2,18.11,0.0,108.68,Online,Cash,Europe,Kathy Scott,Organic Search,False,,10.0,2020,10,4,Tuesday,False,0.43575695820919047,47.35806621817483
ORD_20221213_8568,2022-12-13,CUST_17062,79.0,Other,Premium,Home & Garden,Basic Device 352,33.1,2,66.2,0.0,0.0,0.08,5.3,3.09,71.5,Online,Debit Card,North America,Alfred Hall,Email,False,,10.0,2022,12,4,Tuesday,False,0.43896660225822937,31.3861120614634
ORD_20201012_3838,2020-10-12,CUST_23101,57.0,Female,Standard,Clothing,Basic Kit 792,171.52,1,171.52,0.0,0.0,0.08,13.72,0.0,185.24,Third Party,Debit Card,North America,Holly Cochran,Referral,False,,9.0,2020,10,4,Monday,False,0.19279990078611361,35.71425362161969
ORD_20230210_9048,2023-02-10,CUST_80420,27.0,Female,Premium,Clothing,Deluxe Package 392,111.37,2,222.73,0.0,0.0,0.2,44.55,0.0,267.28,Mobile App,Credit Card,Europe,Christian Rowe,Paid Search,False,,8.0,2023,2,1,Friday,False,0.16325139488037532,43.63383282362671
ORD_20220729_5598,2022-07-29,CUST_10007,77.0,Other,Budget,Electronics,Pro Package 784,545.89,2,1091.79,0.0,0.0,0.2,218.36,0.0,1310.14,Retail Store,Debit Card,Europe,Jaime Oneill,Paid Search,False,,9.0,2022,7,3,Friday,False,0.36382246934758883,476.65836999105005
ORD_20211225_7076,2021-12-25,CUST_50188,28.0,Other,Standard,Health & Beauty,Standard Kit 437,97.49,1,97.49,0.0,0.0,0.2,19.5,0.0,116.99,Online,Credit Card,Europe,Chad Steele,Social Media,False,,7.0,2021,12,4,Saturday,True,0.42307135938181006,49.49511833407796
ORD_20240320_3446,2024-03-20,CUST_31920,60.0,Other,Budget,Toys & Games,Elite Device 707,20.55,2,41.1,0.0,0.0,0.1,4.11,13.97,45.21,Mobile App,Debit Card,Asia Pacific,Marcus Douglas,Advertisement,True,Damaged in Shipping,3.0,2024,3,1,Wednesday,False,0.17283716780683905,7.813968356547194
ORD_20230309_3715,2023-03-09,CUST_92833,55.0,Female,Budget,Automotive,Standard Unit 607,99.96,4,399.82,0.0,0.0,0.2,79.96,0.0,479.79,Online,Credit Card,Europe,Matthew Miller,Direct,False,,10.0,2023,3,1,Thursday,False,0.366287711457442,175.7411810801661
ORD_20200331_2348,2020-03-31,CUST_47150,63.0,Other,Standard,Home & Garden,Standard System 657,79.77,2,159.55,0.0833,13.3,0.2,29.25,0.0,175.5,Online,PayPal,Europe,Paul Tyler,Advertisement,False,,7.0,2020,3,1,Tuesday,False,0.2620690197216904,45.99311296115666
ORD_20230216_8756,2023-02-16,CUST_58917,79.0,Female,Budget,Toys & Games,Elite Device 782,82.56,1,82.56,0.0,0.0,0.08,6.6,6.39,89.16,Mobile App,Debit Card,North America,David Rodriguez,Email,True,Damaged in Shipping,3.0,2023,2,1,Thursday,False,0.23484323434174081,20.93862277390961
ORD_20220203_8926,2022-02-03,CUST_31878,18.0,Male,Enterprise,Toys & Games,Classic Kit 668,43.09,1,43.09,0.0,0.0,0.1,4.31,0.0,47.4,Retail Store,PayPal,Asia Pacific,Robert Bailey,Direct,False,,7.0,2022,2,1,Thursday,False,0.238548781858957,11.30721226011456
ORD_20230606_3572,2023-06-06,CUST_61563,36.0,Female,Standard,Automotive,Standard System 601,59.47,3,178.41,0.1225,21.85,0.1,15.66,0.0,172.21,Online,Debit Card,Asia Pacific,Nathaniel Gilbert,Email,False,,10.0,2023,6,2,Tuesday,False,0.16114212765268526,27.75028580306893
ORD_20210609_8264,2021-06-09,CUST_82488,60.0,Female,Standard,Sports & Outdoors,Pro Kit 167,115.34,1,115.34,0.0,0.0,0.08,9.23,0.0,124.57,Retail Store,Debit Card,North America,Rick Decker,Referral,False,,9.0,2021,6,2,Wednesday,False,0.32897295538147053,40.98016105186978
ORD_20211012_1008,2021-10-12,CUST_39024,41.0,Other,Standard,Health & Beauty,Standard Device 888,74.7,1,74.7,0.1165,8.7,0.15,9.9,0.0,75.9,Retail Store,Debit Card,Latin America,Michael Sanchez,Email,False,,,2021,10,4,Tuesday,False,0.29551777877704766,22.429799409177917
ORD_20220116_2648,2022-01-16,CUST_93964,71.0,Male,Budget,Sports & Outdoors,Basic Widget 571,78.73,2,157.46,0.0,0.0,0.08,12.6,0.0,170.06,Retail Store,Credit Card,North America,Robert Maynard,Email,False,,8.0,2022,1,1,Sunday,True,0.33463424944266473,56.907900460219565
ORD_20241130_4964,2024-11-30,CUST_45643,61.0,Female,Standard,Clothing,Premium Set 162,154.95,1,154.95,0.0,0.0,0.1,15.5,0.0,170.45,Phone,Debit Card,Asia Pacific,Mary Henderson,Organic Search,False,,9.0,2024,11,4,Saturday,True,0.3941818097667712,67.18828947474614
ORD_20201219_7310,2020-12-19,CUST_43842,73.0,Other,Standard,Home & Garden,Deluxe Device 938,86.65,2,173.31,0.0,0.0,0.08,13.86,0.0,187.17,Online,Credit Card,North America,Charles Myers,Social Media,False,,9.0,2020,12,4,Saturday,True,0.17063896771369574,31.93849558697243
ORD_20201130_7559,2020-11-30,CUST_43041,22.0,Female,Enterprise,Home & Garden,Elite Tool 146,42.06,1,42.06,0.0,0.0,0.2,8.41,1.75,50.47,Online,Credit Card,Europe,Heather West,Email,False,,7.0,2020,11,4,Monday,False,0.29458059897004885,14.867482830018364
ORD_20230609_3554,2023-06-09,CUST_24583,47.0,Other,Standard,Toys & Games,Classic Widget 393,39.83,2,79.66,0.0249,1.98,0.2,15.54,2.59,93.22,Phone,Bank Transfer,Europe,Christopher Lee,Advertisement,False,,6.0,2023,6,2,Friday,False,0.35344622401613524,32.948257002784125
ORD_20200209_5016,2020-02-09,CUST_12605,78.0,Other,Standard,Books,Elite Device 563,7.99,2,15.98,0.0,0.0,0.08,1.28,0.0,17.25,Retail Store,Credit Card,North America,Richard Scott,Advertisement,True,Not as Described,3.0,2020,2,1,Sunday,True,0.27304257387695735,4.709984399377515
ORD_20220724_9955,2022-07-24,CUST_63480,79.0,Other,Enterprise,Toys & Games,Premium System 892,75.0,1,75.0,0.0,0.0,0.08,6.0,0.0,81.0,Retail Store,Credit Card,North America,Donald Harris,Social Media,True,Wrong Item,2.0,2022,7,3,Sunday,True,0.2296973848903789,18.60548817612069
ORD_20241223_6031,2024-12-23,CUST_21689,57.0,Male,Standard,Books,Pro Widget 292,13.24,2,26.48,0.0,0.0,0.1,2.65,0.0,29.13,Retail Store,Bank Transfer,Asia Pacific,Justin Vincent,Paid Search,False,,6.0,2024,12,4,Monday,False,0.3650212960797479,10.633070354803056
ORD_20210717_1093,2021-07-17,CUST_42642,58.0,Other,Standard,Automotive,Deluxe Package 597,114.74,1,114.74,0.1106,12.69,0.08,8.16,0.0,110.22,Retail Store,Credit Card,North America,Alexander Zavala,Advertisement,True,Not as Described,1.0,2021,7,3,Saturday,True,0.2652025241472235,29.230622211506976
ORD_20210529_8045,2021-05-29,CUST_60364,28.0,Other,Premium,Electronics,Deluxe Package 872,333.72,3,1001.16,0.0,0.0,0.05,50.06,0.0,1051.21,Online,Cash,Middle East & Africa,Steven Russo,Social Media,False,,6.0,2021,5,2,Saturday,True,0.3692881733642569,388.1994207222405
ORD_20200731_8166,2020-07-31,CUST_15361,75.0,Female,Budget,Toys & Games,Deluxe Tool 502,58.73,3,176.2,0.0,0.0,0.08,14.1,0.0,190.3,Online,Bank Transfer,North America,Lisa Henderson,Email,False,,9.0,2020,7,3,Friday,False,0.362617562666465,69.00612217542829
ORD_20210907_8560,2021-09-07,CUST_90653,78.0,Other,Premium,Automotive,Premium Package 321,249.35,1,249.35,0.0,0.0,0.2,49.87,0.0,299.22,Retail Store,Debit Card,Europe,Karen Acevedo,Paid Search,True,Damaged in Shipping,3.0,2021,9,3,Tuesday,False,0.2506226622869994,74.99131300951598
ORD_20240908_1075,2024-09-08,CUST_64225,64.0,Other,Budget,Sports & Outdoors,Deluxe Tool 847,175.05,1,175.05,0.0624,10.92,0.08,13.13,0.0,177.26,Retail Store,PayPal,North America,Kenneth Moore,Email,False,,6.0,2024,9,3,Sunday,True,0.2462004274097223,43.64148776264737
ORD_20211220_7060,2021-12-20,CUST_11020,30.0,Other,Premium,Automotive,Elite Device 255,127.94,1,127.94,0.0,0.0,0.2,25.59,0.0,153.53,Phone,Credit Card,Europe,John Yang,Paid Search,False,,9.0,2021,12,4,Monday,False,0.3006385474726125,46.1570361934702
ORD_20220430_1985,2022-04-30,CUST_36603,27.0,Male,Premium,Toys & Games,Elite Package 585,53.51,1,53.51,0.0,0.0,0.2,10.7,0.01,64.21,Mobile App,Cash,Europe,Christy Kirby,Advertisement,False,,6.0,2022,4,2,Saturday,True,0.33392963811026644,21.441622063060205
ORD_20221106_9224,2022-11-06,CUST_65911,66.0,,Standard,Home & Garden,Premium Device 780,222.19,2,444.39,0.0,0.0,0.15,66.66,0.0,511.04,Phone,PayPal,Latin America,Tyler Bennett DDS,Email,False,,6.0,2022,11,4,Sunday,True,0.1809870739942418,92.49163429401733
